2018-04-27 08:53:29.6987 [TRACE] :  >--------------- Program start -----------------
2018-04-27 11:11:03.7170 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 107 次重连...
2018-04-27 11:11:05.6590 [WARN] :  >连接未成功。
2018-04-27 11:11:06.7190 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 108 次重连...
2018-04-27 11:11:08.6590 [WARN] :  >连接未成功。
2018-04-27 11:11:09.7180 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 109 次重连...
2018-04-27 11:11:11.6590 [WARN] :  >连接未成功。
2018-04-27 11:11:12.7190 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 110 次重连...
2018-04-27 11:11:14.6600 [WARN] :  >连接未成功。
2018-04-27 11:11:15.7180 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 111 次重连...
2018-04-27 11:11:17.6580 [WARN] :  >连接未成功。
2018-04-27 11:11:18.7170 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 112 次重连...
2018-04-27 11:11:20.6580 [WARN] :  >连接未成功。
2018-04-27 11:11:21.7170 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 113 次重连...
2018-04-27 11:11:23.6590 [WARN] :  >连接未成功。
2018-04-27 11:11:24.7170 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 114 次重连...
2018-04-27 11:11:26.6580 [WARN] :  >连接未成功。
2018-04-27 11:11:27.7160 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 115 次重连...
2018-04-27 11:11:29.6590 [WARN] :  >连接未成功。
2018-04-27 11:11:30.7180 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 116 次重连...
2018-04-27 11:11:32.6590 [WARN] :  >连接未成功。
2018-04-27 11:11:33.7170 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 117 次重连...
2018-04-27 11:11:35.6570 [WARN] :  >连接未成功。
2018-04-27 11:11:36.7160 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 118 次重连...
2018-04-27 11:11:38.6580 [WARN] :  >连接未成功。
2018-04-27 11:11:39.7170 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 119 次重连...
2018-04-27 11:11:41.6570 [WARN] :  >连接未成功。
2018-04-27 11:11:42.7150 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 120 次重连...
2018-04-27 11:11:44.6570 [WARN] :  >连接未成功。
2018-04-27 11:11:45.7140 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 121 次重连...
2018-04-27 11:11:47.6570 [WARN] :  >连接未成功。
2018-04-27 11:11:48.7150 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 122 次重连...
2018-04-27 11:11:50.6580 [WARN] :  >连接未成功。
2018-04-27 11:11:51.7170 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 123 次重连...
2018-04-27 11:11:53.6560 [WARN] :  >连接未成功。
2018-04-27 11:11:54.7150 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 124 次重连...
2018-04-27 11:11:56.6560 [WARN] :  >连接未成功。
2018-04-27 11:11:57.7140 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 125 次重连...
2018-04-27 11:11:59.6560 [WARN] :  >连接未成功。
2018-04-27 11:12:00.7160 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 126 次重连...
2018-04-27 11:12:02.6560 [WARN] :  >连接未成功。
2018-04-27 11:12:03.7150 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 127 次重连...
2018-04-27 11:12:05.6560 [WARN] :  >连接未成功。
2018-04-27 11:12:06.7150 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 128 次重连...
2018-04-27 11:12:08.6630 [WARN] :  >连接未成功。
2018-04-27 11:12:09.7220 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 129 次重连...
2018-04-27 11:12:11.6580 [WARN] :  >连接未成功。
2018-04-27 11:12:12.7150 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 130 次重连...
2018-04-27 11:12:14.6550 [WARN] :  >连接未成功。
2018-04-27 11:12:15.7130 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 131 次重连...
2018-04-27 11:12:17.6550 [WARN] :  >连接未成功。
2018-04-27 11:12:18.7140 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 132 次重连...
2018-04-27 11:12:20.6550 [WARN] :  >连接未成功。
2018-04-27 11:12:21.7140 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 133 次重连...
2018-04-27 11:12:23.6550 [WARN] :  >连接未成功。
2018-04-27 11:12:24.7140 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 134 次重连...
2018-04-27 11:12:26.6550 [WARN] :  >连接未成功。
2018-04-27 11:12:27.7140 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 135 次重连...
2018-04-27 11:12:29.6540 [WARN] :  >连接未成功。
2018-04-27 11:12:30.7120 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 136 次重连...
2018-04-27 11:12:32.6540 [WARN] :  >连接未成功。
2018-04-27 11:12:33.7130 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 137 次重连...
2018-04-27 11:12:35.6540 [WARN] :  >连接未成功。
2018-04-27 11:12:36.7140 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 138 次重连...
2018-04-27 11:12:38.6540 [WARN] :  >连接未成功。
2018-04-27 11:12:39.7130 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 139 次重连...
2018-04-27 11:12:41.6550 [WARN] :  >连接未成功。
2018-04-27 11:12:42.7130 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 140 次重连...
2018-04-27 11:12:44.6540 [WARN] :  >连接未成功。
2018-04-27 11:12:45.7120 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 141 次重连...
2018-04-27 11:12:47.6520 [WARN] :  >连接未成功。
2018-04-27 11:12:48.7100 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 142 次重连...
2018-04-27 11:12:50.6530 [WARN] :  >连接未成功。
2018-04-27 11:12:51.7110 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 143 次重连...
2018-04-27 11:12:53.6530 [WARN] :  >连接未成功。
2018-04-27 11:12:54.7120 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 144 次重连...
2018-04-27 11:12:56.6540 [WARN] :  >连接未成功。
2018-04-27 11:12:57.7120 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 145 次重连...
2018-04-27 11:12:59.6540 [WARN] :  >连接未成功。
2018-04-27 11:13:00.7120 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 146 次重连...
2018-04-27 11:13:02.6520 [WARN] :  >连接未成功。
2018-04-27 11:13:03.7100 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 147 次重连...
2018-04-27 11:13:05.6500 [WARN] :  >连接未成功。
2018-04-27 11:13:06.7060 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 148 次重连...
2018-04-27 11:13:08.6520 [WARN] :  >连接未成功。
2018-04-27 11:13:09.7130 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 149 次重连...
2018-04-27 11:13:11.6520 [WARN] :  >连接未成功。
2018-04-27 11:13:12.7110 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 150 次重连...
2018-04-27 11:13:14.6520 [WARN] :  >连接未成功。
2018-04-27 11:13:15.7110 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 151 次重连...
2018-04-27 11:13:17.6520 [WARN] :  >连接未成功。
2018-04-27 11:13:18.7100 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 152 次重连...
2018-04-27 11:13:20.6510 [WARN] :  >连接未成功。
2018-04-27 11:13:21.7100 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 153 次重连...
2018-04-27 11:13:23.6510 [WARN] :  >连接未成功。
2018-04-27 11:13:24.7090 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 154 次重连...
2018-04-27 11:13:26.6510 [WARN] :  >连接未成功。
2018-04-27 11:13:27.7090 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 155 次重连...
2018-04-27 11:13:29.6510 [WARN] :  >连接未成功。
2018-04-27 11:13:30.7090 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 156 次重连...
2018-04-27 11:13:32.6530 [WARN] :  >连接未成功。
2018-04-27 11:13:33.7110 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 157 次重连...
2018-04-27 11:13:35.6510 [WARN] :  >连接未成功。
2018-04-27 11:13:36.7100 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 158 次重连...
2018-04-27 11:13:38.6500 [WARN] :  >连接未成功。
2018-04-27 11:13:39.7090 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 159 次重连...
2018-04-27 11:13:41.6500 [WARN] :  >连接未成功。
2018-04-27 11:13:42.7090 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 160 次重连...
2018-04-27 11:13:44.6500 [WARN] :  >连接未成功。
2018-04-27 11:13:45.7100 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 161 次重连...
2018-04-27 11:13:47.6500 [WARN] :  >连接未成功。
2018-04-27 11:13:48.7090 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 162 次重连...
2018-04-27 11:13:50.6500 [WARN] :  >连接未成功。
2018-04-27 11:13:51.7080 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 163 次重连...
2018-04-27 11:13:53.6510 [WARN] :  >连接未成功。
2018-04-27 11:13:54.7090 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 164 次重连...
2018-04-27 11:13:56.6490 [WARN] :  >连接未成功。
2018-04-27 11:13:57.7070 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 165 次重连...
2018-04-27 11:13:59.6490 [WARN] :  >连接未成功。
2018-04-27 11:14:00.7100 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 166 次重连...
2018-04-27 11:14:02.6480 [WARN] :  >连接未成功。
2018-04-27 11:14:03.7070 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 167 次重连...
2018-04-27 11:14:05.6490 [WARN] :  >连接未成功。
2018-04-27 11:14:06.7070 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 168 次重连...
2018-04-27 11:14:08.6490 [WARN] :  >连接未成功。
2018-04-27 11:14:09.7090 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 169 次重连...
2018-04-27 11:14:11.6490 [WARN] :  >连接未成功。
2018-04-27 11:14:12.7070 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 170 次重连...
2018-04-27 11:14:14.6480 [WARN] :  >连接未成功。
2018-04-27 11:14:15.7070 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 171 次重连...
2018-04-27 11:14:17.6480 [WARN] :  >连接未成功。
2018-04-27 11:14:18.7070 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 172 次重连...
2018-04-27 11:14:20.6480 [WARN] :  >连接未成功。
2018-04-27 11:14:21.7070 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 173 次重连...
2018-04-27 11:14:23.6480 [WARN] :  >连接未成功。
2018-04-27 11:14:24.7070 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 174 次重连...
2018-04-27 11:14:26.6470 [WARN] :  >连接未成功。
2018-04-27 11:14:27.7070 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 175 次重连...
2018-04-27 11:14:29.6480 [WARN] :  >连接未成功。
2018-04-27 11:14:30.7070 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 176 次重连...
2018-04-27 11:14:32.6470 [WARN] :  >连接未成功。
2018-04-27 11:14:33.7060 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 177 次重连...
2018-04-27 11:14:35.6470 [WARN] :  >连接未成功。
2018-04-27 11:14:36.7060 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 178 次重连...
2018-04-27 11:14:38.6450 [WARN] :  >连接未成功。
2018-04-27 11:14:39.7020 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 179 次重连...
2018-04-27 11:14:41.6470 [WARN] :  >连接未成功。
2018-04-27 11:14:42.7060 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 180 次重连...
2018-04-27 11:14:44.6470 [WARN] :  >连接未成功。
2018-04-27 11:14:45.7050 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 181 次重连...
2018-04-27 11:14:47.6460 [WARN] :  >连接未成功。
2018-04-27 11:14:48.7040 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 182 次重连...
2018-04-27 11:14:50.6460 [WARN] :  >连接未成功。
2018-04-27 11:14:51.7050 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 183 次重连...
2018-04-27 11:14:53.6450 [WARN] :  >连接未成功。
2018-04-27 11:14:54.7040 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 184 次重连...
2018-04-27 11:14:56.6440 [WARN] :  >连接未成功。
2018-04-27 11:14:57.7000 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 185 次重连...
2018-04-27 11:14:59.6450 [WARN] :  >连接未成功。
2018-04-27 11:15:00.7040 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 186 次重连...
2018-04-27 11:15:02.6460 [WARN] :  >连接未成功。
2018-04-27 11:15:03.7040 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 187 次重连...
2018-04-27 11:15:05.6450 [WARN] :  >连接未成功。
2018-04-27 11:15:24.5260 [TRACE] :  >--------------- Program start -----------------
2018-04-27 11:15:24.7710 [TRACE] :  >Load document...
2018-04-27 11:15:24.9700 [TRACE] :  >Hardware initialize...
2018-04-27 11:15:26.6920 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 1 次重连...
2018-04-27 11:15:28.6410 [WARN] :  >连接未成功。
2018-04-27 11:15:29.6920 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 2 次重连...
2018-04-27 11:15:31.6400 [WARN] :  >连接未成功。
2018-04-27 11:15:32.6960 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 3 次重连...
2018-04-27 11:15:34.6430 [WARN] :  >连接未成功。
2018-04-27 11:15:35.7000 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 4 次重连...
2018-04-27 11:15:37.6450 [WARN] :  >连接未成功。
2018-04-27 11:15:38.7030 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 5 次重连...
2018-04-27 11:15:40.6430 [WARN] :  >连接未成功。
2018-04-27 11:15:41.7010 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 6 次重连...
2018-04-27 11:15:43.6430 [WARN] :  >连接未成功。
2018-04-27 11:15:44.7020 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 7 次重连...
2018-04-27 11:15:46.6430 [WARN] :  >连接未成功。
2018-04-27 11:15:47.7030 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 8 次重连...
2018-04-27 11:15:49.6430 [WARN] :  >连接未成功。
2018-04-27 11:15:50.7020 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 9 次重连...
2018-04-27 11:15:52.6420 [WARN] :  >连接未成功。
2018-04-27 11:15:53.7010 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 10 次重连...
2018-04-27 11:15:55.6420 [WARN] :  >连接未成功。
2018-04-27 11:15:56.7020 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 11 次重连...
2018-04-27 11:15:58.6410 [WARN] :  >连接未成功。
2018-04-27 11:15:59.7010 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 12 次重连...
2018-04-27 11:16:01.6410 [WARN] :  >连接未成功。
2018-04-27 11:16:02.7000 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 13 次重连...
2018-04-27 11:16:04.6420 [WARN] :  >连接未成功。
2018-04-27 11:16:05.7000 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 14 次重连...
2018-04-27 11:16:07.6420 [WARN] :  >连接未成功。
2018-04-27 11:16:08.7010 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 15 次重连...
2018-04-27 11:16:10.6420 [WARN] :  >连接未成功。
2018-04-27 11:16:11.7000 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 16 次重连...
2018-04-27 11:16:13.6410 [WARN] :  >连接未成功。
2018-04-27 11:16:14.7000 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 17 次重连...
2018-04-27 11:16:16.6400 [WARN] :  >连接未成功。
2018-04-27 11:16:17.6990 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 18 次重连...
2018-04-27 11:16:19.6620 [WARN] :  >连接未成功。
2018-04-27 11:16:20.7200 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 19 次重连...
2018-04-27 11:16:22.6410 [WARN] :  >连接未成功。
2018-04-27 11:16:23.6990 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 20 次重连...
2018-04-27 11:16:25.6400 [WARN] :  >连接未成功。
2018-04-27 11:16:26.7000 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 21 次重连...
2018-04-27 11:16:28.6410 [WARN] :  >连接未成功。
2018-04-27 11:16:29.7000 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 22 次重连...
2018-04-27 11:16:31.6410 [WARN] :  >连接未成功。
2018-04-27 11:16:32.7000 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 23 次重连...
2018-04-27 11:16:34.6400 [WARN] :  >连接未成功。
2018-04-27 11:16:35.6990 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 24 次重连...
2018-04-27 11:16:37.6400 [WARN] :  >连接未成功。
2018-04-27 11:16:38.6990 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 25 次重连...
2018-04-27 11:16:40.6390 [WARN] :  >连接未成功。
2018-04-27 11:16:41.6980 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 26 次重连...
2018-04-27 11:16:43.6400 [WARN] :  >连接未成功。
2018-04-27 11:16:44.6980 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 27 次重连...
2018-04-27 11:16:46.6390 [WARN] :  >连接未成功。
2018-04-27 11:16:47.6980 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 28 次重连...
2018-04-27 11:16:49.6400 [WARN] :  >连接未成功。
2018-04-27 11:16:50.6980 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 29 次重连...
2018-04-27 11:16:52.6400 [WARN] :  >连接未成功。
2018-04-27 11:16:53.6980 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 30 次重连...
2018-04-27 11:16:55.6390 [WARN] :  >连接未成功。
2018-04-27 11:16:56.6980 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 31 次重连...
2018-04-27 11:16:58.6390 [WARN] :  >连接未成功。
2018-04-27 11:16:59.6970 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 32 次重连...
2018-04-27 11:17:01.6400 [WARN] :  >连接未成功。
2018-04-27 11:17:02.6980 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 33 次重连...
2018-04-27 11:17:04.6390 [WARN] :  >连接未成功。
2018-04-27 11:17:05.6980 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 34 次重连...
2018-04-27 11:17:07.6380 [WARN] :  >连接未成功。
2018-04-27 11:17:08.6970 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 35 次重连...
2018-04-27 11:17:10.6380 [WARN] :  >连接未成功。
2018-04-27 11:17:11.6970 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 36 次重连...
2018-04-27 11:17:13.6380 [WARN] :  >连接未成功。
2018-04-27 11:17:14.6970 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 37 次重连...
2018-04-27 11:17:16.6380 [WARN] :  >连接未成功。
2018-04-27 11:17:17.6970 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 38 次重连...
2018-04-27 11:17:19.6370 [WARN] :  >连接未成功。
2018-04-27 11:17:20.6960 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 39 次重连...
2018-04-27 11:17:22.6380 [WARN] :  >连接未成功。
2018-04-27 11:17:23.6970 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 40 次重连...
2018-04-27 11:17:25.6370 [WARN] :  >连接未成功。
2018-04-27 11:17:26.6960 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 41 次重连...
2018-04-27 11:17:28.6360 [WARN] :  >连接未成功。
2018-04-27 11:17:29.6950 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 42 次重连...
2018-04-27 11:17:31.6360 [WARN] :  >连接未成功。
2018-04-27 11:17:32.6950 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 43 次重连...
2018-04-27 11:17:34.6370 [WARN] :  >连接未成功。
2018-04-27 11:17:35.6970 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 44 次重连...
2018-04-27 11:17:37.6370 [WARN] :  >连接未成功。
2018-04-27 11:17:38.6960 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 45 次重连...
2018-04-27 11:17:40.6370 [WARN] :  >连接未成功。
2018-04-27 11:17:41.6960 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 46 次重连...
2018-04-27 11:17:43.6360 [WARN] :  >连接未成功。
2018-04-27 11:17:44.6960 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 47 次重连...
2018-04-27 11:17:46.6360 [WARN] :  >连接未成功。
2018-04-27 11:17:47.6960 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 48 次重连...
2018-04-27 11:17:49.6350 [WARN] :  >连接未成功。
2018-04-27 11:17:50.6930 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 49 次重连...
2018-04-27 11:17:52.6360 [WARN] :  >连接未成功。
2018-04-27 11:17:53.6950 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 50 次重连...
2018-04-27 11:17:55.6350 [WARN] :  >连接未成功。
2018-04-27 11:17:56.6960 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 51 次重连...
2018-04-27 11:17:58.6360 [WARN] :  >连接未成功。
2018-04-27 11:17:59.6940 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 52 次重连...
2018-04-27 11:18:01.6350 [WARN] :  >连接未成功。
2018-04-27 11:18:02.6940 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 53 次重连...
2018-04-27 11:18:04.6350 [WARN] :  >连接未成功。
2018-04-27 11:18:05.6940 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 54 次重连...
2018-04-27 11:18:07.6340 [WARN] :  >连接未成功。
2018-04-27 11:18:08.6920 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 55 次重连...
2018-04-27 11:18:10.6350 [WARN] :  >连接未成功。
2018-04-27 11:18:11.6930 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 56 次重连...
2018-04-27 11:18:13.6350 [WARN] :  >连接未成功。
2018-04-27 11:18:14.6930 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 57 次重连...
2018-04-27 11:18:16.6350 [WARN] :  >连接未成功。
2018-04-27 11:18:17.6930 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 58 次重连...
2018-04-27 11:18:19.6330 [WARN] :  >连接未成功。
2018-04-27 11:18:20.6920 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 59 次重连...
2018-04-27 11:18:22.6340 [WARN] :  >连接未成功。
2018-04-27 11:18:23.6930 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 60 次重连...
2018-04-27 11:18:25.6340 [WARN] :  >连接未成功。
2018-04-27 11:18:26.6920 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 61 次重连...
2018-04-27 11:18:28.6340 [WARN] :  >连接未成功。
2018-04-27 11:18:29.6930 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 62 次重连...
2018-04-27 11:18:31.6340 [WARN] :  >连接未成功。
2018-04-27 11:18:32.6930 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 63 次重连...
2018-04-27 11:18:34.6310 [WARN] :  >连接未成功。
2018-04-27 11:18:35.6890 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 64 次重连...
2018-04-27 11:18:37.6310 [WARN] :  >连接未成功。
2018-04-27 11:18:38.6890 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 65 次重连...
2018-04-27 11:18:40.6330 [WARN] :  >连接未成功。
2018-04-27 11:18:41.6930 [WARN] :  >Yamaha_YamahaRobotRCX340_1 断开连接，即将尝试第 66 次重连...
2018-04-27 11:18:43.6330 [WARN] :  >连接未成功。
